date,SST,year,month,day,Total_Cal,Total_pseudCent
4/24/90,281.6589504,1990,4,24,680,15500
4/25/90,281.6706384,1990,4,25,740,19000
4/26/90,281.6992901,1990,4,26,800,22500
4/27/90,281.5973317,1990,4,27,778,28055.6
4/28/90,281.5619937,1990,4,28,756,33611.1
4/29/90,281.6746627,1990,4,29,733,39166.7
4/30/90,282.270992,1990,4,30,711,44722.2
5/1/90,282.2703646,1990,5,1,689,50277.8
5/2/90,282.331602,1990,5,2,667,55833.3
5/3/90,282.8639278,1990,5,3,644,61388.9
5/4/90,283.1882259,1990,5,4,622,66944.4
5/5/90,283.7433316,1990,5,5,600,72500
5/6/90,283.7147077,1990,5,6,540,58000
5/7/90,283.628933,1990,5,7,480,43500
5/8/90,283.3984547,1990,5,8,420,29000
5/9/90,283.1784616,1990,5,9,360,14500
5/10/90,283.6100006,1990,5,10,300,0
5/11/90,283.7360561,1990,5,11,2975,27500
5/12/90,283.6948325,1990,5,12,5650,55000
5/13/90,283.7982363,1990,5,13,5022,49166.7
5/14/90,283.8159555,1990,5,14,4394,43333.3
5/15/90,283.8158793,1990,5,15,3767,37500
5/16/90,283.8933524,1990,5,16,3139,31666.7
5/17/90,284.082725,1990,5,17,2511,25833.3
5/18/90,284.236011,1990,5,18,1883,20000
5/19/90,284.2392103,1990,5,19,1256,14166.7
5/20/90,284.7949087,1990,5,20,628,8333.3
5/21/90,284.6735638,1990,5,21,0,2500
5/22/90,284.6100595,1990,5,22,50,2083.3
5/23/90,284.6668221,1990,5,23,100,1666.7
5/24/90,284.5929711,1990,5,24,150,1250
5/25/90,284.631855,1990,5,25,200,833.3
5/26/90,284.5191028,1990,5,26,250,416.7
5/27/90,284.6471271,1990,5,27,300,0
5/28/90,285.0062397,1990,5,28,14400,62500
5/29/90,285.0298758,1990,5,29,15000,58750
5/30/90,286.0318064,1990,5,30,15600,55000
5/31/90,286.1102813,1990,5,31,16200,51250
6/1/90,285.537848,1990,6,1,16800,47500
6/2/90,285.4434772,1990,6,2,15163,41562.5
6/3/90,285.4295361,1990,6,3,13525,35625
6/4/90,285.423498,1990,6,4,11888,29687.5
6/5/90,285.4158827,1990,6,5,10250,23750
6/6/90,285.4079139,1990,6,6,8613,17812.5
6/7/90,285.3994009,1990,6,7,6975,11875
6/8/90,285.3906695,1990,6,8,5338,5937.5
6/9/90,285.3817683,1990,6,9,3700,0
6/10/90,285.3726869,1990,6,10,2550,4166.7
6/11/90,285.3636851,1990,6,11,1400,8333.3
6/12/90,285.3548532,1990,6,12,250,12500
6/13/90,285.3302917,1990,6,13,1300,10500
6/14/90,284.949647,1990,6,14,2350,8500
6/15/90,284.9162189,1990,6,15,3400,6500
6/16/90,284.9097129,1990,6,16,4450,4500
6/17/90,285.6867077,1990,6,17,5500,2500
6/18/90,285.9409745,1990,6,18,5600,12500
6/19/90,285.8730092,1990,6,19,6538,25625
6/20/90,285.7521739,1990,6,20,7475,38750
6/21/90,286.1760872,1990,6,21,8413,51875
6/22/90,286.2034633,1990,6,22,9350,65000
6/23/90,285.9307007,1990,6,23,8682,60357.1
6/24/90,285.8439659,1990,6,24,8014,55714.3
6/25/90,285.6593905,1990,6,25,7346,51071.4
6/26/90,285.6051305,1990,6,26,6679,46428.6
6/27/90,285.8411479,1990,6,27,6011,41785.7
6/28/90,285.8618203,1990,6,28,5343,37142.9
6/29/90,285.8545794,1990,6,29,4675,32500
6/30/90,285.8605517,1990,6,30,4007,27857.1
7/1/90,285.7567908,1990,7,1,3339,23214.3
7/2/90,285.6493489,1990,7,2,2671,18571.4
7/3/90,285.7204616,1990,7,3,2004,13928.6
7/4/90,285.7507077,1990,7,4,1336,9285.7
7/5/90,285.7928324,1990,7,5,668,4642.9
7/6/90,285.8308359,1990,7,6,0,0
7/7/90,285.8034702,1990,7,7,450,5000
7/8/90,285.7792172,1990,7,8,370,7500
7/9/90,285.6788948,1990,7,9,290,10000
7/10/90,285.6406071,1990,7,10,210,12500
7/11/90,285.6512103,1990,7,11,130,15000
7/12/90,285.6506349,1990,7,12,50,17500
7/13/90,286.0876886,1990,7,13,267,20000
7/14/90,286.2704095,1990,7,14,483,22500
7/15/90,286.2826799,1990,7,15,700,25000
7/16/90,287.0434494,1990,7,16,533,16666.7
7/17/90,287.0542293,1990,7,17,367,8333.3
7/18/90,286.9220179,1990,7,18,200,0
7/19/90,286.9150993,1990,7,19,753,2031.3
7/20/90,286.8315222,1990,7,20,1306,4062.5
7/21/90,287.2464511,1990,7,21,1859,6093.8
7/22/90,287.0583853,1990,7,22,2413,8125
7/23/90,286.8650438,1990,7,23,2966,10156.3
7/24/90,286.8664269,1990,7,24,3519,12187.5
7/25/90,286.9496331,1990,7,25,4072,14218.8
7/26/90,287.5401738,1990,7,26,4625,16250
7/27/90,287.6413835,1990,7,27,5178,18281.3
7/28/90,287.7207249,1990,7,28,5731,20312.5
7/29/90,287.7233835,1990,7,29,6284,22343.8
7/30/90,287.676718,1990,7,30,6838,24375
7/31/90,287.6711166,1990,7,31,7391,26406.3
8/1/90,287.9022674,1990,8,1,7944,28437.5
8/2/90,288.0275395,1990,8,2,8497,30468.8
8/3/90,288.0575811,1990,8,3,9050,32500
8/4/90,288.0422327,1990,8,4,4950,2500
8/5/90,288.0248463,1990,8,5,350,0
8/6/90,287.9894286,1990,8,6,321,2500
8/7/90,287.9426868,1990,8,7,293,5000
8/8/90,287.9394112,1990,8,8,264,7500
8/9/90,288.3954632,1990,8,9,236,10000
8/10/90,288.5428844,1990,8,10,207,12500
8/11/90,288.5061079,1990,8,11,179,15000
8/12/90,288.4543714,1990,8,12,150,17500
8/13/90,288.416562,1990,8,13,1350,15000
8/14/90,288.2345897,1990,8,14,675,7500
8/15/90,288.111387,1990,8,15,0,0
8/16/90,287.993595,1990,8,16,175,1250
8/17/90,287.5991998,1990,8,17,350,2500
8/18/90,287.5649849,1990,8,18,525,3750
8/19/90,287.5334182,1990,8,19,700,5000
8/20/90,287.4567215,1990,8,20,875,6250
8/21/90,287.3929364,1990,8,21,1050,7500
8/22/90,287.3876262,1990,8,22,1225,8750
8/23/90,287.3771201,1990,8,23,1400,10000
8/24/90,287.3752137,1990,8,24,1575,11250
8/25/90,287.3850265,1990,8,25,1750,12500
8/26/90,287.3842986,1990,8,26,1925,13750
8/27/90,287.3684511,1990,8,27,2100,15000
8/28/90,287.8377544,1990,8,28,1675,12500
8/29/90,287.8954008,1990,8,29,1250,10000
8/30/90,287.8816781,1990,8,30,825,7500
8/31/90,287.7142085,1990,8,31,400,5000
9/1/90,287.6915187,1990,9,1,2150,22500
9/2/90,287.3186972,1990,9,2,1917,20000
9/3/90,287.2977059,1990,9,3,1683,17500
9/4/90,287.2832657,1990,9,4,1450,15000
9/5/90,287.430621,1990,9,5,1217,12500
9/6/90,287.3369295,1990,9,6,983,10000
9/7/90,287.2990369,1990,9,7,750,7500
9/8/90,287.2680456,1990,9,8,517,5000
9/9/90,287.2219866,1990,9,9,283,2500
9/10/90,287.3192483,1990,9,10,50,0
9/11/90,287.3127457,1990,9,11,33,29166.7
9/12/90,287.5396608,1990,9,12,17,58333.3
9/13/90,287.526718,1990,9,13,0,87500
9/14/90,287.418874,1990,9,14,0,58333.3
9/15/90,287.3233315,1990,9,15,0,29166.7
9/16/90,287.3034736,1990,9,16,0,0
9/17/90,287.2437336,1990,9,17,1000,5000
9/18/90,287.2354494,1990,9,18,763,4375
9/19/90,287.2219936,1990,9,19,525,3750
9/20/90,287.2054321,1990,9,20,288,3125
9/21/90,287.1881114,1990,9,21,50,2500
9/22/90,287.0537925,1990,9,22,1900,3333.3
9/23/90,286.8185135,1990,9,23,3750,4166.7
9/24/90,286.5635049,1990,9,24,5600,5000
9/25/90,286.6289329,1990,9,25,5269,5000
9/26/90,286.6191825,1990,9,26,4938,5000
9/27/90,286.5089121,1990,9,27,4606,5000
9/28/90,286.4762016,1990,9,28,4275,5000
9/29/90,286.4847596,1990,9,29,3944,5000
9/30/90,286.6734251,1990,9,30,3613,5000
10/1/90,286.7255014,1990,10,1,3281,5000
10/2/90,286.6745794,1990,10,2,2950,5000
10/3/90,286.558205,1990,10,3,2619,5000
10/4/90,286.5014563,1990,10,4,2288,5000
10/5/90,286.4650023,1990,10,5,1956,5000
10/6/90,286.4473073,1990,10,6,1625,5000
10/7/90,286.3819139,1990,10,7,1294,5000
10/8/90,286.3674286,1990,10,8,963,5000
10/9/90,286.3854979,1990,10,9,631,5000
10/10/90,286.4571097,1990,10,10,300,5000
10/11/90,286.4657787,1990,10,11,317,3333.3
10/12/90,286.3634182,1990,10,12,333,1666.7
10/13/90,286.3354009,1990,10,13,350,0
10/14/90,286.2957856,1990,10,14,300,833.3
10/15/90,286.3343264,1990,10,15,250,1666.7
10/16/90,286.4244511,1990,10,16,200,2500
10/17/90,286.4582605,1990,10,17,185,2250
10/18/90,286.4105725,1990,10,18,170,2000
10/19/90,286.3713662,1990,10,19,155,1750
10/20/90,286.306205,1990,10,20,140,1500
10/21/90,286.2190681,1990,10,21,125,1250
10/22/90,286.1814667,1990,10,22,110,1000
10/23/90,285.8640317,1990,10,23,95,750
10/24/90,285.7798307,1990,10,24,80,500
10/25/90,285.7881773,1990,10,25,65,250
10/26/90,285.9557891,1990,10,26,50,0
10/27/90,285.9611998,1990,10,27,7400,7500
10/28/90,285.940205,1990,10,28,350,2500
10/29/90,285.9158168,1990,10,29,489,2222.2
10/30/90,285.868056,1990,10,30,628,1944.4
10/31/90,285.8214044,1990,10,31,767,1666.7
4/1/91,280.8295639,1991,4,1,906,1388.9
4/2/91,281.0638031,1991,4,2,1044,1111.1
4/3/91,281.2052658,1991,4,3,1183,833.3
4/4/91,281.3442086,1991,4,4,1322,555.6
4/5/91,281.3213871,1991,4,5,1461,277.8
4/6/91,281.2844027,1991,4,6,1600,0
4/7/91,280.8504617,1991,4,7,1342,3333.3
4/8/91,280.7339001,1991,4,8,1083,6666.7
4/9/91,280.7357615,1991,4,9,825,10000
4/10/91,280.7440908,1991,4,10,567,13333.3
4/11/91,280.9723438,1991,4,11,308,16666.7
4/12/91,280.8311826,1991,4,12,50,20000
4/13/91,280.7441081,1991,4,13,6900,37500
4/14/91,280.8673386,1991,4,14,3100,2500
4/15/91,280.972323,1991,4,15,2800,3125
4/16/91,281.0623577,1991,4,16,2500,3750
4/17/91,281.0845656,1991,4,17,2200,4375
4/18/91,281.0293837,1991,4,18,1900,5000
4/19/91,280.9708984,1991,4,19,3463,6875
4/20/91,280.9314391,1991,4,20,5025,8750
4/21/91,280.8904097,1991,4,21,6588,10625
4/22/91,281.05355,1991,4,22,8150,12500
4/23/91,281.0717442,1991,4,23,7663,11718.8
4/24/91,281.0658169,1991,4,24,7175,10937.5
4/25/91,281.5858204,1991,4,25,6688,10156.3
4/26/91,281.6177857,1991,4,26,6200,9375
4/27/91,281.3870509,1991,4,27,5713,8593.8
4/28/91,281.3395743,1991,4,28,5225,7812.5
4/29/91,281.3256124,1991,4,29,4738,7031.3
4/30/91,280.9708395,1991,4,30,4250,6250
5/1/91,281.0487771,1991,5,1,3763,5468.8
5/2/91,281.081349,1991,5,2,3275,4687.5
5/3/91,281.1355431,1991,5,3,2788,3906.3
5/4/91,281.4637476,1991,5,4,2300,3125
5/5/91,281.4958967,1991,5,5,1813,2343.8
5/6/91,281.5033802,1991,5,6,1325,1562.5
5/7/91,281.5462017,1991,5,7,838,781.3
5/8/91,281.5787528,1991,5,8,350,0
5/9/91,281.4851826,1991,5,9,8900,117500
5/10/91,281.8110058,1991,5,10,17450,235000
5/11/91,281.857245,1991,5,11,26000,352500
5/12/91,281.8814356,1991,5,12,17350,235000
5/13/91,281.8151999,1991,5,13,8700,117500
5/14/91,281.8137441,1991,5,14,50,0
5/15/91,281.6800977,1991,5,15,350,5625
5/16/91,281.8294287,1991,5,16,650,11250
5/17/91,281.8788221,1991,5,17,950,16875
5/18/91,281.9051687,1991,5,18,1250,22500
5/19/91,281.9238828,1991,5,19,300,0
5/20/91,281.940531,1991,5,20,1850,22500
5/21/91,281.9514044,1991,5,21,1675,18750
5/22/91,281.9564686,1991,5,22,1500,15000
5/23/91,281.9599521,1991,5,23,1325,11250
5/24/91,281.9627493,1991,5,24,1150,7500
5/25/91,281.9649088,1991,5,25,1950,5000
5/26/91,282.1326141,1991,5,26,2096,5192.3
5/27/91,282.6058377,1991,5,27,2242,5384.6
5/28/91,282.7985656,1991,5,28,2388,5576.9
5/29/91,283.7936921,1991,5,29,2535,5769.2
5/30/91,283.7941774,1991,5,30,2681,5961.5
5/31/91,283.915959,1991,5,31,2827,6153.8
6/1/91,284.218167,1991,6,1,2973,6346.2
6/2/91,283.8271514,1991,6,2,3119,6538.5
6/3/91,283.7849538,1991,6,3,3265,6730.8
6/4/91,283.9621323,1991,6,4,3412,6923.1
6/5/91,283.9135846,1991,6,5,3558,7115.4
6/6/91,283.8354703,1991,6,6,3704,7307.7
6/7/91,284.0113316,1991,6,7,3850,7500
6/8/91,284.0305448,1991,6,8,4200,27500
6/9/91,284.063647,1991,6,9,4207,32500
6/10/91,283.7734876,1991,6,10,4214,37500
6/11/91,283.7123611,1991,6,11,4221,42500
6/12/91,283.7851895,1991,6,12,4229,47500
6/13/91,283.757855,1991,6,13,4236,52500
6/14/91,283.7607944,1991,6,14,4243,57500
6/15/91,283.775394,1991,6,15,4250,62500
6/16/91,283.7831791,1991,6,16,2050,0
6/17/91,283.7892866,1991,6,17,5367,1666.7
6/18/91,283.7951236,1991,6,18,8683,3333.3
6/19/91,283.8980872,1991,6,19,12000,5000
6/20/91,284.1038342,1991,6,20,11232,5892.9
6/21/91,284.3018862,1991,6,21,10464,6785.7
6/22/91,284.4200214,1991,6,22,9696,7678.6
6/23/91,284.8347701,1991,6,23,8929,8571.4
6/24/91,285.0567562,1991,6,24,8161,9464.3
6/25/91,284.9435361,1991,6,25,7393,10357.1
6/26/91,285.1506071,1991,6,26,6625,11250
6/27/91,285.649335,1991,6,27,5857,12142.9
6/28/91,285.8243957,1991,6,28,5089,13035.7
6/29/91,285.5890716,1991,6,29,4321,13928.6
6/30/91,285.6301669,1991,6,30,3554,14821.4
7/1/91,286.2561773,1991,7,1,2786,15714.3
7/2/91,286.7142016,1991,7,2,2018,16607.1
7/3/91,286.5773731,1991,7,3,1250,17500
7/4/91,286.3902986,1991,7,4,4600,2500
7/5/91,286.302822,1991,7,5,2600,2500
7/6/91,285.9678619,1991,7,6,600,2500
7/7/91,286.0207076,1991,7,7,475,1250
7/8/91,285.9964581,1991,7,8,350,0
7/9/91,286.4629884,1991,7,9,1050,0
7/10/91,286.5547284,1991,7,10,1750,0
7/11/91,286.5604789,1991,7,11,1575,1250
7/12/91,286.6516678,1991,7,12,1400,2500
7/13/91,286.7287562,1991,7,13,1225,3750
7/14/91,286.7340387,1991,7,14,1050,5000
7/15/91,286.7368082,1991,7,15,991,4705.9
7/16/91,286.7462466,1991,7,16,932,4411.8
7/17/91,286.7432657,1991,7,17,874,4117.6
7/18/91,286.7650404,1991,7,18,815,3823.5
7/19/91,286.7802085,1991,7,19,756,3529.4
7/20/91,287.0468047,1991,7,20,697,3235.3
7/21/91,287.1481808,1991,7,21,638,2941.2
7/22/91,286.8855187,1991,7,22,579,2647.1
7/23/91,286.9076366,1991,7,23,521,2352.9
7/24/91,287.2133627,1991,7,24,462,2058.8
7/25/91,287.2780837,1991,7,25,403,1764.7
7/26/91,287.2687319,1991,7,26,344,1470.6
7/27/91,287.2605378,1991,7,27,285,1176.5
7/28/91,287.1455152,1991,7,28,226,882.4
7/29/91,287.4234702,1991,7,29,168,588.2
7/30/91,287.4430854,1991,7,30,109,294.1
7/31/91,287.5344269,1991,7,31,50,0
8/1/91,287.5626695,1991,8,1,4050,20000
8/2/91,287.6800837,1991,8,2,2150,7500
8/3/91,287.7944407,1991,8,3,550,17500
8/4/91,287.8129953,1991,8,4,413,13125
8/5/91,287.7782535,1991,8,5,275,8750
8/6/91,287.89251,1991,8,6,138,4375
8/7/91,287.8761045,1991,8,7,0,0
8/8/91,287.5756678,1991,8,8,100,2500
8/9/91,287.6059832,1991,8,9,93,2142.9
8/10/91,287.6080872,1991,8,10,86,1785.7
8/11/91,287.5938723,1991,8,11,79,1428.6
8/12/91,287.6442813,1991,8,12,71,1071.4
8/13/91,287.5679069,1991,8,13,64,714.3
8/14/91,287.5596366,1991,8,14,57,357.1
8/15/91,287.5420456,1991,8,15,50,0
8/16/91,287.5216054,1991,8,16,56,14687.5
8/17/91,287.4667769,1991,8,17,63,29375
8/18/91,287.458621,1991,8,18,69,44062.5
8/19/91,287.530101,1991,8,19,75,58750
8/20/91,287.4859832,1991,8,20,81,73437.5
8/21/91,287.4617475,1991,8,21,88,88125
8/22/91,287.4312553,1991,8,22,94,102812.5
8/23/91,287.8125447,1991,8,23,100,117500
8/24/91,287.9466244,1991,8,24,106,132187.5
8/25/91,288.000361,1991,8,25,113,146875
8/26/91,288.0104962,1991,8,26,119,161562.5
8/27/91,287.9751929,1991,8,27,125,176250
8/28/91,287.8743471,1991,8,28,131,190937.5
8/29/91,287.7766106,1991,8,29,138,205625
8/30/91,287.9733523,1991,8,30,144,220312.5
8/31/91,288.3194875,1991,8,31,150,235000
9/1/91,288.3673211,1991,9,1,283,237916.7
9/2/91,288.3888012,1991,9,2,417,240833.3
9/3/91,288.3362605,1991,9,3,550,243750
9/4/91,288.2617371,1991,9,4,683,246666.7
9/5/91,288.2845378,1991,9,5,817,249583.3
9/6/91,288.2369052,1991,9,6,950,252500
9/7/91,288.2165031,1991,9,7,800,92500
9/8/91,288.1820802,1991,9,8,917,98750
9/9/91,288.216153,1991,9,9,1033,105000
9/10/91,288.088049,1991,9,10,1150,111250
9/11/91,288.2058376,1991,9,11,1267,117500
9/12/91,288.2078064,1991,9,12,1383,123750
9/13/91,288.0871859,1991,9,13,1500,130000
9/14/91,287.8553593,1991,9,14,1617,136250
9/15/91,287.7445932,1991,9,15,1733,142500
9/16/91,287.6889294,1991,9,16,1850,148750
9/17/91,287.6741253,1991,9,17,1967,155000
9/18/91,287.5583714,1991,9,18,2083,161250
9/19/91,287.5590334,1991,9,19,2200,167500
9/20/91,287.6043749,1991,9,20,2317,173750
9/21/91,287.5106487,1991,9,21,2433,180000
9/22/91,287.5427596,1991,9,22,2550,186250
9/23/91,287.5436366,1991,9,23,2667,192500
9/24/91,287.4589988,1991,9,24,2783,198750
9/25/91,287.4075014,1991,9,25,2900,205000
9/26/91,287.4278237,1991,9,26,2583,182222.2
9/27/91,287.3845516,1991,9,27,2267,159444.4
9/28/91,287.2842431,1991,9,28,1950,136666.7
9/29/91,287.3860733,1991,9,29,1633,113888.9
9/30/91,287.4155083,1991,9,30,1317,91111.1
10/1/91,287.3789988,1991,10,1,1000,68333.3
10/2/91,286.8955257,1991,10,2,683,45555.6
10/3/91,286.8222882,1991,10,3,367,22777.8
10/4/91,286.7941877,1991,10,4,50,0
10/5/91,286.697231,1991,10,5,50,0
10/6/91,286.5292241,1991,10,6,50,0
10/7/91,286.4571721,1991,10,7,600,12500
10/8/91,286.4635811,1991,10,8,565,11764.7
10/9/91,286.4598134,1991,10,9,529,11029.4
10/10/91,286.446614,1991,10,10,494,10294.1
10/11/91,286.4174425,1991,10,11,459,9558.8
10/12/91,286.4024511,1991,10,12,424,8823.5
10/13/91,286.385543,1991,10,13,388,8088.2
10/14/91,286.2738654,1991,10,14,353,7352.9
10/15/91,286.2492137,1991,10,15,318,6617.6
10/16/91,286.2338307,1991,10,16,282,5882.4
10/17/91,286.2111894,1991,10,17,247,5147.1
10/18/91,286.1671583,1991,10,18,212,4411.8
10/19/91,286.1464096,1991,10,19,176,3676.5
10/20/91,286.1309364,1991,10,20,141,2941.2
10/21/91,285.5217475,1991,10,21,106,2205.9
10/22/91,285.38616,1991,10,22,71,1470.6
10/23/91,285.2601739,1991,10,23,35,735.3
10/24/91,285.2000456,1991,10,24,0,0
10/25/91,285.2026002,1991,10,25,4775,68750
10/26/91,285.1948498,1991,10,26,9550,137500
10/27/91,285.1755188,1991,10,27,2950,5000
10/28/91,285.1587735,1991,10,28,2492,4166.7
10/29/91,285.1520179,1991,10,29,2033,3333.3
10/30/91,285.1228047,1991,10,30,1575,2500
10/31/91,285.0869746,1991,10,31,1117,1666.7
4/1/92,281.1048291,1992,4,1,658,833.3
4/2/92,280.9479487,1992,4,2,200,0
4/3/92,280.8789019,1992,4,3,100,0
4/4/92,280.9147424,1992,4,4,0,0
4/5/92,280.925966,1992,4,5,43,0
4/6/92,280.7507424,1992,4,6,86,0
4/7/92,280.7331514,1992,4,7,129,0
4/8/92,280.6627667,1992,4,8,171,0
4/9/92,280.5976575,1992,4,9,214,0
4/10/92,280.6441982,1992,4,10,257,0
4/11/92,280.8197372,1992,4,11,300,0
4/12/92,280.8581982,1992,4,12,225,1250
4/13/92,280.9003473,1992,4,13,150,2500
4/14/92,281.2230856,1992,4,14,197,2916.7
4/15/92,281.3657823,1992,4,15,244,3333.3
4/16/92,281.2164201,1992,4,16,292,3750
4/17/92,281.2097372,1992,4,17,339,4166.7
4/18/92,281.2412034,1992,4,18,386,4583.3
4/19/92,281.2431029,1992,4,19,433,5000
4/20/92,281.2313282,1992,4,20,481,5416.7
4/21/92,281.2579383,1992,4,21,528,5833.3
4/22/92,281.2916298,1992,4,22,575,6250
4/23/92,281.2905726,1992,4,23,622,6666.7
4/24/92,281.1244859,1992,4,24,669,7083.3
4/25/92,281.0912693,1992,4,25,717,7500
4/26/92,281.1598273,1992,4,26,764,7916.7
4/27/92,281.2708221,1992,4,27,811,8333.3
4/28/92,281.3390162,1992,4,28,858,8750
4/29/92,281.3738239,1992,4,29,906,9166.7
4/30/92,281.368018,1992,4,30,953,9583.3
5/1/92,281.3610474,1992,5,1,1000,10000
5/2/92,281.6019868,1992,5,2,7900,27500
5/3/92,281.7152415,1992,5,3,5200,18750
5/4/92,281.7053767,1992,5,4,2500,10000
5/5/92,281.8134079,1992,5,5,2388,8750
5/6/92,281.8547077,1992,5,6,2275,7500
5/7/92,281.7872207,1992,5,7,2163,6250
5/8/92,281.7931202,1992,5,8,2050,5000
5/9/92,282.1069712,1992,5,9,200,5000
5/10/92,282.1323923,1992,5,10,150,0
5/11/92,282.0120977,1992,5,11,763,5625
5/12/92,282.0127008,1992,5,12,1375,11250
5/13/92,282.0855708,1992,5,13,1988,16875
5/14/92,282.2471653,1992,5,14,2600,22500
5/15/92,282.18894,1992,5,15,2578,23043.5
5/16/92,282.3091237,1992,5,16,2557,23587
5/17/92,282.2838238,1992,5,17,2535,24130.4
5/18/92,282.8165101,1992,5,18,2513,24673.9
5/19/92,282.8689815,1992,5,19,2491,25217.4
5/20/92,282.8665136,1992,5,20,2470,25760.9
5/21/92,282.998212,1992,5,21,2448,26304.3
5/22/92,283.0054218,1992,5,22,2426,26847.8
5/23/92,283.2990682,1992,5,23,2404,27391.3
5/24/92,283.3941531,1992,5,24,2383,27934.8
5/25/92,283.3599001,1992,5,25,2361,28478.3
5/26/92,283.7064373,1992,5,26,2339,29021.7
5/27/92,283.9314633,1992,5,27,2317,29565.2
5/28/92,283.7385101,1992,5,28,2296,30108.7
5/29/92,283.7683923,1992,5,29,2274,30652.2
5/30/92,284.0194876,1992,5,30,2252,31195.7
5/31/92,284.110517,1992,5,31,2230,31739.1
6/1/92,284.2104685,1992,6,1,2209,32282.6
6/2/92,284.2527285,1992,6,2,2187,32826.1
6/3/92,284.2083125,1992,6,3,2165,33369.6
6/4/92,284.2777129,1992,6,4,2143,33913
6/5/92,284.3907493,1992,6,5,2122,34456.5
6/6/92,284.9004581,1992,6,6,2100,35000
6/7/92,284.840108,1992,6,7,7200,30000
6/8/92,284.777907,1992,6,8,3625,15000
6/9/92,284.7685413,1992,6,9,50,0
6/10/92,285.0177857,1992,6,10,0,0
6/11/92,285.2615569,1992,6,11,292,416.7
6/12/92,285.2924338,1992,6,12,583,833.3
6/13/92,285.4323125,1992,6,13,875,1250
6/14/92,285.4875326,1992,6,14,1167,1666.7
6/15/92,285.4163333,1992,6,15,1458,2083.3
6/16/92,285.6914979,1992,6,16,1750,2500
6/17/92,285.7274252,1992,6,17,1800,3194.4
6/18/92,285.6146522,1992,6,18,1850,3888.9
6/19/92,285.5654806,1992,6,19,1900,4583.3
6/20/92,285.5234876,1992,6,20,1950,5277.8
6/21/92,285.5445482,1992,6,21,2000,5972.2
6/22/92,285.5623853,1992,6,22,2050,6666.7
6/23/92,285.2491479,1992,6,23,2100,7361.1
6/24/92,285.0493004,1992,6,24,2150,8055.6
6/25/92,285.1713143,1992,6,25,2200,8750
6/26/92,285.2256678,1992,6,26,2250,9444.4
6/27/92,285.3352588,1992,6,27,2300,10138.9
6/28/92,285.4150855,1992,6,28,2350,10833.3
6/29/92,285.3231479,1992,6,29,2400,11527.8
6/30/92,285.2752553,1992,6,30,2450,12222.2
7/1/92,285.3578619,1992,7,1,2500,12916.7
7/2/92,285.4255465,1992,7,2,2550,13611.1
7/3/92,285.4434737,1992,7,3,2600,14305.6
7/4/92,285.9328914,1992,7,4,2650,15000
7/5/92,285.9685482,1992,7,5,1200,2500
7/6/92,286.3495499,1992,7,6,600,1250
7/7/92,286.3265863,1992,7,7,0,0
7/8/92,286.2809919,1992,7,8,0,0
7/9/92,286.2802154,1992,7,9,0,0
7/10/92,286.4577232,1992,7,10,0,0
7/11/92,286.330153,1992,7,11,0,0
7/12/92,286.1138931,1992,7,12,0,0
7/13/92,286.0830993,1992,7,13,0,0
7/14/92,286.4603368,1992,7,14,0,0
7/15/92,286.5100179,1992,7,15,0,0
7/16/92,286.5251582,1992,7,16,0,0
7/17/92,286.6565066,1992,7,17,0,0
7/18/92,286.5556158,1992,7,18,0,0
7/19/92,286.5386556,1992,7,19,0,0
7/20/92,286.8197544,1992,7,20,2600,5000
7/21/92,286.9562189,1992,7,21,3455,7272.7
7/22/92,287.0232172,1992,7,22,4309,9545.5
7/23/92,286.972621,1992,7,23,5164,11818.2
7/24/92,286.9226626,1992,7,24,6018,14090.9
7/25/92,287.1773142,1992,7,25,6873,16363.6
7/26/92,287.1280144,1992,7,26,7727,18636.4
7/27/92,287.0703402,1992,7,27,8582,20909.1
7/28/92,287.1443714,1992,7,28,9436,23181.8
7/29/92,287.1884511,1992,7,29,10291,25454.5
7/30/92,287.1871236,1992,7,30,11145,27727.3
7/31/92,287.15077,1992,7,31,12000,30000
8/1/92,287.0961738,1992,8,1,10909,27272.7
8/2/92,287.0666591,1992,8,2,9818,24545.5
8/3/92,287.0875742,1992,8,3,8727,21818.2
8/4/92,287.0902397,1992,8,4,7636,19090.9
8/5/92,287.1416366,1992,8,5,6545,16363.6
8/6/92,287.093491,1992,8,6,5455,13636.4
8/7/92,287.2417544,1992,8,7,4364,10909.1
8/8/92,287.2196088,1992,8,8,3273,8181.8
8/9/92,287.1416643,1992,8,9,2182,5454.5
8/10/92,287.36764,1992,8,10,1091,2727.3
8/11/92,287.2820941,1992,8,11,0,0
