pxcor,pycor,Lat,long
73,28,55.255,-6.835
74,28,55.255,-6.819
75,28,55.255,-6.803
76,28,55.255,-6.787
77,28,55.255,-6.771
78,28,55.255,-6.755
79,28,55.255,-6.739
80,28,55.255,-6.723
81,28,55.255,-6.707
82,28,55.255,-6.691
83,28,55.255,-6.676
84,28,55.255,-6.66
85,28,55.255,-6.644
86,28,55.255,-6.628
87,28,55.255,-6.612
88,28,55.255,-6.596
89,28,55.255,-6.58
90,28,55.255,-6.564
91,28,55.255,-6.548
92,28,55.255,-6.532
93,28,55.255,-6.516
94,28,55.255,-6.5
0,27,55.245,-8
1,27,55.245,-7.984
2,27,55.245,-7.968
3,27,55.245,-7.952
4,27,55.245,-7.936
5,27,55.245,-7.92
6,27,55.245,-7.904
7,27,55.245,-7.888
8,27,55.245,-7.872
9,27,55.245,-7.856
10,27,55.245,-7.84
11,27,55.245,-7.824
12,27,55.245,-7.809
13,27,55.245,-7.793
14,27,55.245,-7.777
15,27,55.245,-7.761
16,27,55.245,-7.745
17,27,55.245,-7.729
18,27,55.245,-7.713
19,27,55.245,-7.697
20,27,55.245,-7.681
21,27,55.245,-7.665
22,27,55.245,-7.649
23,27,55.245,-7.633
24,27,55.245,-7.617
25,27,55.245,-7.601
26,27,55.245,-7.585
27,27,55.245,-7.569
28,27,55.245,-7.553
29,27,55.245,-7.537
30,27,55.245,-7.521
31,27,55.245,-7.505
32,27,55.245,-7.489
33,27,55.245,-7.473
34,27,55.245,-7.457
35,27,55.245,-7.441
36,27,55.245,-7.426
37,27,55.245,-7.41
38,27,55.245,-7.394
39,27,55.245,-7.378
40,27,55.245,-7.362
41,27,55.245,-7.346
42,27,55.245,-7.33
43,27,55.245,-7.314
44,27,55.245,-7.298
45,27,55.245,-7.282
46,27,55.245,-7.266
47,27,55.245,-7.25
48,27,55.245,-7.234
49,27,55.245,-7.218
50,27,55.245,-7.202
51,27,55.245,-7.186
52,27,55.245,-7.17
53,27,55.245,-7.154
54,27,55.245,-7.138
55,27,55.245,-7.122
56,27,55.245,-7.106
57,27,55.245,-7.09
58,27,55.245,-7.074
59,27,55.245,-7.059
60,27,55.245,-7.043
61,27,55.245,-7.027
62,27,55.245,-7.011
63,27,55.245,-6.995
64,27,55.245,-6.979
65,27,55.245,-6.963
66,27,55.245,-6.947
67,27,55.245,-6.931
68,27,55.245,-6.915
69,27,55.245,-6.899
70,27,55.245,-6.883
71,27,55.245,-6.867
72,27,55.245,-6.851
73,27,55.245,-6.835
74,27,55.245,-6.819
75,27,55.245,-6.803
76,27,55.245,-6.787
77,27,55.245,-6.771
78,27,55.245,-6.755
79,27,55.245,-6.739
80,27,55.245,-6.723
81,27,55.245,-6.707
82,27,55.245,-6.691
83,27,55.245,-6.676
84,27,55.245,-6.66
85,27,55.245,-6.644
86,27,55.245,-6.628
87,27,55.245,-6.612
88,27,55.245,-6.596
89,27,55.245,-6.58
90,27,55.245,-6.564
91,27,55.245,-6.548
92,27,55.245,-6.532
93,27,55.245,-6.516
94,27,55.245,-6.5
0,26,55.236,-8
1,26,55.236,-7.984
2,26,55.236,-7.968
3,26,55.236,-7.952
4,26,55.236,-7.936
5,26,55.236,-7.92
6,26,55.236,-7.904
7,26,55.236,-7.888
8,26,55.236,-7.872
9,26,55.236,-7.856
10,26,55.236,-7.84
11,26,55.236,-7.824
12,26,55.236,-7.809
13,26,55.236,-7.793
14,26,55.236,-7.777
15,26,55.236,-7.761
16,26,55.236,-7.745
17,26,55.236,-7.729
18,26,55.236,-7.713
19,26,55.236,-7.697
20,26,55.236,-7.681
21,26,55.236,-7.665
22,26,55.236,-7.649
23,26,55.236,-7.633
24,26,55.236,-7.617
25,26,55.236,-7.601
26,26,55.236,-7.585
27,26,55.236,-7.569
28,26,55.236,-7.553
29,26,55.236,-7.537
30,26,55.236,-7.521
31,26,55.236,-7.505
32,26,55.236,-7.489
33,26,55.236,-7.473
34,26,55.236,-7.457
35,26,55.236,-7.441
36,26,55.236,-7.426
37,26,55.236,-7.41
38,26,55.236,-7.394
39,26,55.236,-7.378
40,26,55.236,-7.362
41,26,55.236,-7.346
42,26,55.236,-7.33
43,26,55.236,-7.314
44,26,55.236,-7.298
45,26,55.236,-7.282
46,26,55.236,-7.266
47,26,55.236,-7.25
48,26,55.236,-7.234
49,26,55.236,-7.218
50,26,55.236,-7.202
51,26,55.236,-7.186
52,26,55.236,-7.17
53,26,55.236,-7.154
54,26,55.236,-7.138
55,26,55.236,-7.122
56,26,55.236,-7.106
57,26,55.236,-7.09
58,26,55.236,-7.074
59,26,55.236,-7.059
60,26,55.236,-7.043
61,26,55.236,-7.027
62,26,55.236,-7.011
63,26,55.236,-6.995
64,26,55.236,-6.979
65,26,55.236,-6.963
66,26,55.236,-6.947
67,26,55.236,-6.931
68,26,55.236,-6.915
69,26,55.236,-6.899
70,26,55.236,-6.883
71,26,55.236,-6.867
72,26,55.236,-6.851
73,26,55.236,-6.835
74,26,55.236,-6.819
75,26,55.236,-6.803
76,26,55.236,-6.787
77,26,55.236,-6.771
78,26,55.236,-6.755
79,26,55.236,-6.739
80,26,55.236,-6.723
81,26,55.236,-6.707
82,26,55.236,-6.691
83,26,55.236,-6.676
84,26,55.236,-6.66
85,26,55.236,-6.644
86,26,55.236,-6.628
87,26,55.236,-6.612
88,26,55.236,-6.596
89,26,55.236,-6.58
90,26,55.236,-6.564
91,26,55.236,-6.548
92,26,55.236,-6.532
93,26,55.236,-6.516
94,26,55.236,-6.5
0,25,55.227,-8
1,25,55.227,-7.984
2,25,55.227,-7.968
3,25,55.227,-7.952
4,25,55.227,-7.936
5,25,55.227,-7.92
6,25,55.227,-7.904
7,25,55.227,-7.888
8,25,55.227,-7.872
9,25,55.227,-7.856
10,25,55.227,-7.84
11,25,55.227,-7.824
12,25,55.227,-7.809
13,25,55.227,-7.793
14,25,55.227,-7.777
15,25,55.227,-7.761
16,25,55.227,-7.745
17,25,55.227,-7.729
18,25,55.227,-7.713
19,25,55.227,-7.697
20,25,55.227,-7.681
21,25,55.227,-7.665
22,25,55.227,-7.649
23,25,55.227,-7.633
24,25,55.227,-7.617
25,25,55.227,-7.601
26,25,55.227,-7.585
27,25,55.227,-7.569
28,25,55.227,-7.553
29,25,55.227,-7.537
30,25,55.227,-7.521
31,25,55.227,-7.505
32,25,55.227,-7.489
33,25,55.227,-7.473
34,25,55.227,-7.457
35,25,55.227,-7.441
36,25,55.227,-7.426
37,25,55.227,-7.41
38,25,55.227,-7.394
39,25,55.227,-7.378
40,25,55.227,-7.362
41,25,55.227,-7.346
42,25,55.227,-7.33
43,25,55.227,-7.314
44,25,55.227,-7.298
45,25,55.227,-7.282
46,25,55.227,-7.266
47,25,55.227,-7.25
48,25,55.227,-7.234
49,25,55.227,-7.218
50,25,55.227,-7.202
51,25,55.227,-7.186
52,25,55.227,-7.17
53,25,55.227,-7.154
54,25,55.227,-7.138
55,25,55.227,-7.122
56,25,55.227,-7.106
57,25,55.227,-7.09
58,25,55.227,-7.074
59,25,55.227,-7.059
60,25,55.227,-7.043
61,25,55.227,-7.027
62,25,55.227,-7.011
63,25,55.227,-6.995
64,25,55.227,-6.979
65,25,55.227,-6.963
66,25,55.227,-6.947
67,25,55.227,-6.931
68,25,55.227,-6.915
69,25,55.227,-6.899
70,25,55.227,-6.883
71,25,55.227,-6.867
72,25,55.227,-6.851
73,25,55.227,-6.835
74,25,55.227,-6.819
75,25,55.227,-6.803
76,25,55.227,-6.787
77,25,55.227,-6.771
78,25,55.227,-6.755
79,25,55.227,-6.739
80,25,55.227,-6.723
81,25,55.227,-6.707
82,25,55.227,-6.691
83,25,55.227,-6.676
84,25,55.227,-6.66
85,25,55.227,-6.644
86,25,55.227,-6.628
87,25,55.227,-6.612
88,25,55.227,-6.596
89,25,55.227,-6.58
90,25,55.227,-6.564
91,25,55.227,-6.548
92,25,55.227,-6.532
93,25,55.227,-6.516
94,25,55.227,-6.5
0,24,55.218,-8
1,24,55.218,-7.984
2,24,55.218,-7.968
3,24,55.218,-7.952
4,24,55.218,-7.936
5,24,55.218,-7.92
6,24,55.218,-7.904
7,24,55.218,-7.888
8,24,55.218,-7.872
9,24,55.218,-7.856
10,24,55.218,-7.84
11,24,55.218,-7.824
12,24,55.218,-7.809
13,24,55.218,-7.793
14,24,55.218,-7.777
15,24,55.218,-7.761
16,24,55.218,-7.745
17,24,55.218,-7.729
18,24,55.218,-7.713
19,24,55.218,-7.697
20,24,55.218,-7.681
21,24,55.218,-7.665
22,24,55.218,-7.649
23,24,55.218,-7.633
24,24,55.218,-7.617
25,24,55.218,-7.601
26,24,55.218,-7.585
27,24,55.218,-7.569
28,24,55.218,-7.553
29,24,55.218,-7.537
30,24,55.218,-7.521
31,24,55.218,-7.505
32,24,55.218,-7.489
33,24,55.218,-7.473
34,24,55.218,-7.457
35,24,55.218,-7.441
36,24,55.218,-7.426
37,24,55.218,-7.41
38,24,55.218,-7.394
39,24,55.218,-7.378
40,24,55.218,-7.362
41,24,55.218,-7.346
42,24,55.218,-7.33
43,24,55.218,-7.314
44,24,55.218,-7.298
45,24,55.218,-7.282
46,24,55.218,-7.266
47,24,55.218,-7.25
48,24,55.218,-7.234
49,24,55.218,-7.218
50,24,55.218,-7.202
51,24,55.218,-7.186
52,24,55.218,-7.17
53,24,55.218,-7.154
54,24,55.218,-7.138
55,24,55.218,-7.122
56,24,55.218,-7.106
57,24,55.218,-7.09
58,24,55.218,-7.074
59,24,55.218,-7.059
60,24,55.218,-7.043
61,24,55.218,-7.027
62,24,55.218,-7.011
63,24,55.218,-6.995
64,24,55.218,-6.979
65,24,55.218,-6.963
66,24,55.218,-6.947
67,24,55.218,-6.931
68,24,55.218,-6.915
69,24,55.218,-6.899
70,24,55.218,-6.883
71,24,55.218,-6.867
72,24,55.218,-6.851
73,24,55.218,-6.835
74,24,55.218,-6.819
75,24,55.218,-6.803
76,24,55.218,-6.787
77,24,55.218,-6.771
78,24,55.218,-6.755
79,24,55.218,-6.739
80,24,55.218,-6.723
81,24,55.218,-6.707
82,24,55.218,-6.691
83,24,55.218,-6.676
84,24,55.218,-6.66
85,24,55.218,-6.644
86,24,55.218,-6.628
87,24,55.218,-6.612
88,24,55.218,-6.596
89,24,55.218,-6.58
90,24,55.218,-6.564
91,24,55.218,-6.548
92,24,55.218,-6.532
93,24,55.218,-6.516
94,24,55.218,-6.5
0,23,55.209,-8
1,23,55.209,-7.984
2,23,55.209,-7.968
3,23,55.209,-7.952
4,23,55.209,-7.936
5,23,55.209,-7.92
6,23,55.209,-7.904
7,23,55.209,-7.888
8,23,55.209,-7.872
9,23,55.209,-7.856
10,23,55.209,-7.84
11,23,55.209,-7.824
12,23,55.209,-7.809
13,23,55.209,-7.793
14,23,55.209,-7.777
15,23,55.209,-7.761
16,23,55.209,-7.745
17,23,55.209,-7.729
18,23,55.209,-7.713
19,23,55.209,-7.697
20,23,55.209,-7.681
21,23,55.209,-7.665
22,23,55.209,-7.649
23,23,55.209,-7.633
24,23,55.209,-7.617
25,23,55.209,-7.601
26,23,55.209,-7.585
27,23,55.209,-7.569
28,23,55.209,-7.553
29,23,55.209,-7.537
30,23,55.209,-7.521
31,23,55.209,-7.505
32,23,55.209,-7.489
33,23,55.209,-7.473
34,23,55.209,-7.457
35,23,55.209,-7.441
36,23,55.209,-7.426
37,23,55.209,-7.41
38,23,55.209,-7.394
39,23,55.209,-7.378
40,23,55.209,-7.362
41,23,55.209,-7.346
42,23,55.209,-7.33
43,23,55.209,-7.314
44,23,55.209,-7.298
45,23,55.209,-7.282
46,23,55.209,-7.266
47,23,55.209,-7.25
48,23,55.209,-7.234
49,23,55.209,-7.218
50,23,55.209,-7.202
51,23,55.209,-7.186
52,23,55.209,-7.17
53,23,55.209,-7.154
54,23,55.209,-7.138
55,23,55.209,-7.122
56,23,55.209,-7.106
57,23,55.209,-7.09
58,23,55.209,-7.074
59,23,55.209,-7.059
60,23,55.209,-7.043
61,23,55.209,-7.027
62,23,55.209,-7.011
63,23,55.209,-6.995
64,23,55.209,-6.979
65,23,55.209,-6.963
66,23,55.209,-6.947
67,23,55.209,-6.931
68,23,55.209,-6.915
69,23,55.209,-6.899
70,23,55.209,-6.883
71,23,55.209,-6.867
72,23,55.209,-6.851
73,23,55.209,-6.835
74,23,55.209,-6.819
75,23,55.209,-6.803
76,23,55.209,-6.787
77,23,55.209,-6.771
78,23,55.209,-6.755
79,23,55.209,-6.739
80,23,55.209,-6.723
81,23,55.209,-6.707
82,23,55.209,-6.691
83,23,55.209,-6.676
84,23,55.209,-6.66
85,23,55.209,-6.644
86,23,55.209,-6.628
87,23,55.209,-6.612
88,23,55.209,-6.596
89,23,55.209,-6.58
90,23,55.209,-6.564
91,23,55.209,-6.548
92,23,55.209,-6.532
93,23,55.209,-6.516
94,23,55.209,-6.5
0,22,55.2,-8
1,22,55.2,-7.984
2,22,55.2,-7.968
3,22,55.2,-7.952
4,22,55.2,-7.936
5,22,55.2,-7.92
6,22,55.2,-7.904
7,22,55.2,-7.888
8,22,55.2,-7.872
9,22,55.2,-7.856
10,22,55.2,-7.84
11,22,55.2,-7.824
12,22,55.2,-7.809
13,22,55.2,-7.793
14,22,55.2,-7.777
15,22,55.2,-7.761
16,22,55.2,-7.745
17,22,55.2,-7.729
18,22,55.2,-7.713
19,22,55.2,-7.697
20,22,55.2,-7.681
21,22,55.2,-7.665
22,22,55.2,-7.649
23,22,55.2,-7.633
24,22,55.2,-7.617
25,22,55.2,-7.601
26,22,55.2,-7.585
27,22,55.2,-7.569
28,22,55.2,-7.553
29,22,55.2,-7.537
30,22,55.2,-7.521
31,22,55.2,-7.505
32,22,55.2,-7.489
33,22,55.2,-7.473
34,22,55.2,-7.457
35,22,55.2,-7.441
36,22,55.2,-7.426
37,22,55.2,-7.41
38,22,55.2,-7.394
39,22,55.2,-7.378
40,22,55.2,-7.362
41,22,55.2,-7.346
42,22,55.2,-7.33
43,22,55.2,-7.314
44,22,55.2,-7.298
45,22,55.2,-7.282
46,22,55.2,-7.266
47,22,55.2,-7.25
48,22,55.2,-7.234
49,22,55.2,-7.218
50,22,55.2,-7.202
51,22,55.2,-7.186
52,22,55.2,-7.17
53,22,55.2,-7.154
54,22,55.2,-7.138
55,22,55.2,-7.122
56,22,55.2,-7.106
57,22,55.2,-7.09
58,22,55.2,-7.074
59,22,55.2,-7.059
60,22,55.2,-7.043
61,22,55.2,-7.027
62,22,55.2,-7.011
63,22,55.2,-6.995
64,22,55.2,-6.979
65,22,55.2,-6.963
66,22,55.2,-6.947
67,22,55.2,-6.931
68,22,55.2,-6.915
69,22,55.2,-6.899
70,22,55.2,-6.883
71,22,55.2,-6.867
72,22,55.2,-6.851
73,22,55.2,-6.835
74,22,55.2,-6.819
75,22,55.2,-6.803
76,22,55.2,-6.787
77,22,55.2,-6.771
78,22,55.2,-6.755
79,22,55.2,-6.739
80,22,55.2,-6.723
81,22,55.2,-6.707
82,22,55.2,-6.691
83,22,55.2,-6.676
84,22,55.2,-6.66
85,22,55.2,-6.644
86,22,55.2,-6.628
87,22,55.2,-6.612
88,22,55.2,-6.596
89,22,55.2,-6.58
90,22,55.2,-6.564
91,22,55.2,-6.548
92,22,55.2,-6.532
93,22,55.2,-6.516
94,22,55.2,-6.5
0,21,55.191,-8
1,21,55.191,-7.984
2,21,55.191,-7.968
3,21,55.191,-7.952
4,21,55.191,-7.936
5,21,55.191,-7.92
6,21,55.191,-7.904
7,21,55.191,-7.888
8,21,55.191,-7.872
9,21,55.191,-7.856
10,21,55.191,-7.84
11,21,55.191,-7.824
12,21,55.191,-7.809
13,21,55.191,-7.793
14,21,55.191,-7.777
15,21,55.191,-7.761
16,21,55.191,-7.745
17,21,55.191,-7.729
18,21,55.191,-7.713
19,21,55.191,-7.697
20,21,55.191,-7.681
21,21,55.191,-7.665
22,21,55.191,-7.649
23,21,55.191,-7.633
24,21,55.191,-7.617
25,21,55.191,-7.601
26,21,55.191,-7.585
27,21,55.191,-7.569
28,21,55.191,-7.553
29,21,55.191,-7.537
30,21,55.191,-7.521
31,21,55.191,-7.505
32,21,55.191,-7.489
33,21,55.191,-7.473
34,21,55.191,-7.457
35,21,55.191,-7.441
36,21,55.191,-7.426
37,21,55.191,-7.41
38,21,55.191,-7.394
39,21,55.191,-7.378
40,21,55.191,-7.362
41,21,55.191,-7.346
42,21,55.191,-7.33
43,21,55.191,-7.314
44,21,55.191,-7.298
45,21,55.191,-7.282
46,21,55.191,-7.266
47,21,55.191,-7.25
48,21,55.191,-7.234
49,21,55.191,-7.218
50,21,55.191,-7.202
51,21,55.191,-7.186
52,21,55.191,-7.17
53,21,55.191,-7.154
54,21,55.191,-7.138
55,21,55.191,-7.122
56,21,55.191,-7.106
57,21,55.191,-7.09
58,21,55.191,-7.074
59,21,55.191,-7.059
60,21,55.191,-7.043
61,21,55.191,-7.027
62,21,55.191,-7.011
63,21,55.191,-6.995
64,21,55.191,-6.979
65,21,55.191,-6.963
66,21,55.191,-6.947
67,21,55.191,-6.931
68,21,55.191,-6.915
69,21,55.191,-6.899
70,21,55.191,-6.883
71,21,55.191,-6.867
72,21,55.191,-6.851
73,21,55.191,-6.835
74,21,55.191,-6.819
75,21,55.191,-6.803
76,21,55.191,-6.787
77,21,55.191,-6.771
78,21,55.191,-6.755
79,21,55.191,-6.739
80,21,55.191,-6.723
81,21,55.191,-6.707
82,21,55.191,-6.691
83,21,55.191,-6.676
84,21,55.191,-6.66
85,21,55.191,-6.644
86,21,55.191,-6.628
87,21,55.191,-6.612
88,21,55.191,-6.596
89,21,55.191,-6.58
90,21,55.191,-6.564
91,21,55.191,-6.548
92,21,55.191,-6.532
93,21,55.191,-6.516
94,21,55.191,-6.5
0,20,55.182,-8
1,20,55.182,-7.984
2,20,55.182,-7.968
3,20,55.182,-7.952
4,20,55.182,-7.936
5,20,55.182,-7.92
6,20,55.182,-7.904
7,20,55.182,-7.888
8,20,55.182,-7.872
9,20,55.182,-7.856
10,20,55.182,-7.84
11,20,55.182,-7.824
12,20,55.182,-7.809
13,20,55.182,-7.793
14,20,55.182,-7.777
15,20,55.182,-7.761
16,20,55.182,-7.745
17,20,55.182,-7.729
18,20,55.182,-7.713
19,20,55.182,-7.697
20,20,55.182,-7.681
21,20,55.182,-7.665
22,20,55.182,-7.649
23,20,55.182,-7.633
24,20,55.182,-7.617
25,20,55.182,-7.601
26,20,55.182,-7.585
27,20,55.182,-7.569
28,20,55.182,-7.553
29,20,55.182,-7.537
30,20,55.182,-7.521
31,20,55.182,-7.505
32,20,55.182,-7.489
33,20,55.182,-7.473
34,20,55.182,-7.457
35,20,55.182,-7.441
36,20,55.182,-7.426
37,20,55.182,-7.41
38,20,55.182,-7.394
39,20,55.182,-7.378
40,20,55.182,-7.362
41,20,55.182,-7.346
42,20,55.182,-7.33
43,20,55.182,-7.314
44,20,55.182,-7.298
45,20,55.182,-7.282
46,20,55.182,-7.266
47,20,55.182,-7.25
48,20,55.182,-7.234
49,20,55.182,-7.218
50,20,55.182,-7.202
51,20,55.182,-7.186
52,20,55.182,-7.17
53,20,55.182,-7.154
54,20,55.182,-7.138
55,20,55.182,-7.122
56,20,55.182,-7.106
57,20,55.182,-7.09
58,20,55.182,-7.074
59,20,55.182,-7.059
60,20,55.182,-7.043
61,20,55.182,-7.027
62,20,55.182,-7.011
63,20,55.182,-6.995
64,20,55.182,-6.979
65,20,55.182,-6.963
66,20,55.182,-6.947
67,20,55.182,-6.931
68,20,55.182,-6.915
69,20,55.182,-6.899
70,20,55.182,-6.883
71,20,55.182,-6.867
72,20,55.182,-6.851
73,20,55.182,-6.835
74,20,55.182,-6.819
75,20,55.182,-6.803
76,20,55.182,-6.787
77,20,55.182,-6.771
78,20,55.182,-6.755
79,20,55.182,-6.739
80,20,55.182,-6.723
81,20,55.182,-6.707
82,20,55.182,-6.691
83,20,55.182,-6.676
84,20,55.182,-6.66
85,20,55.182,-6.644
86,20,55.182,-6.628
87,20,55.182,-6.612
88,20,55.182,-6.596
89,20,55.182,-6.58
90,20,55.182,-6.564
91,20,55.182,-6.548
92,20,55.182,-6.532
93,20,55.182,-6.516
94,20,55.182,-6.5
0,19,55.173,-8
1,19,55.173,-7.984
2,19,55.173,-7.968
3,19,55.173,-7.952
4,19,55.173,-7.936
5,19,55.173,-7.92
6,19,55.173,-7.904
7,19,55.173,-7.888
8,19,55.173,-7.872
9,19,55.173,-7.856
10,19,55.173,-7.84
11,19,55.173,-7.824
12,19,55.173,-7.809
13,19,55.173,-7.793
14,19,55.173,-7.777
15,19,55.173,-7.761
16,19,55.173,-7.745
17,19,55.173,-7.729
18,19,55.173,-7.713
19,19,55.173,-7.697
20,19,55.173,-7.681
21,19,55.173,-7.665
22,19,55.173,-7.649
23,19,55.173,-7.633
24,19,55.173,-7.617
25,19,55.173,-7.601
26,19,55.173,-7.585
27,19,55.173,-7.569
28,19,55.173,-7.553
29,19,55.173,-7.537
30,19,55.173,-7.521
31,19,55.173,-7.505
32,19,55.173,-7.489
33,19,55.173,-7.473
34,19,55.173,-7.457
35,19,55.173,-7.441
36,19,55.173,-7.426
37,19,55.173,-7.41
38,19,55.173,-7.394
39,19,55.173,-7.378
40,19,55.173,-7.362
41,19,55.173,-7.346
42,19,55.173,-7.33
43,19,55.173,-7.314
44,19,55.173,-7.298
45,19,55.173,-7.282
46,19,55.173,-7.266
47,19,55.173,-7.25
48,19,55.173,-7.234
49,19,55.173,-7.218
50,19,55.173,-7.202
51,19,55.173,-7.186
52,19,55.173,-7.17
53,19,55.173,-7.154
54,19,55.173,-7.138
55,19,55.173,-7.122
56,19,55.173,-7.106
57,19,55.173,-7.09
58,19,55.173,-7.074
59,19,55.173,-7.059
60,19,55.173,-7.043
61,19,55.173,-7.027
62,19,55.173,-7.011
63,19,55.173,-6.995
64,19,55.173,-6.979
65,19,55.173,-6.963
66,19,55.173,-6.947
67,19,55.173,-6.931
68,19,55.173,-6.915
69,19,55.173,-6.899
70,19,55.173,-6.883
71,19,55.173,-6.867
72,19,55.173,-6.851
73,19,55.173,-6.835
74,19,55.173,-6.819
75,19,55.173,-6.803
76,19,55.173,-6.787
77,19,55.173,-6.771
78,19,55.173,-6.755
79,19,55.173,-6.739
80,19,55.173,-6.723
81,19,55.173,-6.707
82,19,55.173,-6.691
83,19,55.173,-6.676
84,19,55.173,-6.66
85,19,55.173,-6.644
86,19,55.173,-6.628
87,19,55.173,-6.612
88,19,55.173,-6.596
89,19,55.173,-6.58
90,19,55.173,-6.564
91,19,55.173,-6.548
92,19,55.173,-6.532
93,19,55.173,-6.516
94,19,55.173,-6.5
0,18,55.164,-8
1,18,55.164,-7.984
2,18,55.164,-7.968
3,18,55.164,-7.952
4,18,55.164,-7.936
5,18,55.164,-7.92
6,18,55.164,-7.904
7,18,55.164,-7.888
8,18,55.164,-7.872
9,18,55.164,-7.856
10,18,55.164,-7.84
11,18,55.164,-7.824
12,18,55.164,-7.809
13,18,55.164,-7.793
14,18,55.164,-7.777
15,18,55.164,-7.761
16,18,55.164,-7.745
17,18,55.164,-7.729
18,18,55.164,-7.713
19,18,55.164,-7.697
20,18,55.164,-7.681
21,18,55.164,-7.665
22,18,55.164,-7.649
23,18,55.164,-7.633
24,18,55.164,-7.617
25,18,55.164,-7.601
26,18,55.164,-7.585
27,18,55.164,-7.569
28,18,55.164,-7.553
29,18,55.164,-7.537
30,18,55.164,-7.521
31,18,55.164,-7.505
32,18,55.164,-7.489
33,18,55.164,-7.473
34,18,55.164,-7.457
35,18,55.164,-7.441
36,18,55.164,-7.426
37,18,55.164,-7.41
38,18,55.164,-7.394
39,18,55.164,-7.378
40,18,55.164,-7.362
41,18,55.164,-7.346
42,18,55.164,-7.33
43,18,55.164,-7.314
44,18,55.164,-7.298
45,18,55.164,-7.282
46,18,55.164,-7.266
47,18,55.164,-7.25
48,18,55.164,-7.234
49,18,55.164,-7.218
50,18,55.164,-7.202
51,18,55.164,-7.186
52,18,55.164,-7.17
53,18,55.164,-7.154
54,18,55.164,-7.138
55,18,55.164,-7.122
56,18,55.164,-7.106
57,18,55.164,-7.09
58,18,55.164,-7.074
59,18,55.164,-7.059
60,18,55.164,-7.043
61,18,55.164,-7.027
62,18,55.164,-7.011
63,18,55.164,-6.995
64,18,55.164,-6.979
65,18,55.164,-6.963
66,18,55.164,-6.947
67,18,55.164,-6.931
68,18,55.164,-6.915
69,18,55.164,-6.899
70,18,55.164,-6.883
71,18,55.164,-6.867
72,18,55.164,-6.851
73,18,55.164,-6.835
74,18,55.164,-6.819
75,18,55.164,-6.803
76,18,55.164,-6.787
77,18,55.164,-6.771
78,18,55.164,-6.755
79,18,55.164,-6.739
80,18,55.164,-6.723
81,18,55.164,-6.707
82,18,55.164,-6.691
83,18,55.164,-6.676
84,18,55.164,-6.66
85,18,55.164,-6.644
86,18,55.164,-6.628
87,18,55.164,-6.612
88,18,55.164,-6.596
89,18,55.164,-6.58
90,18,55.164,-6.564
91,18,55.164,-6.548
92,18,55.164,-6.532
93,18,55.164,-6.516
94,18,55.164,-6.5
0,17,55.155,-8
1,17,55.155,-7.984
2,17,55.155,-7.968
3,17,55.155,-7.952
4,17,55.155,-7.936
5,17,55.155,-7.92
6,17,55.155,-7.904
7,17,55.155,-7.888
8,17,55.155,-7.872
9,17,55.155,-7.856
10,17,55.155,-7.84
11,17,55.155,-7.824
12,17,55.155,-7.809
13,17,55.155,-7.793
14,17,55.155,-7.777
15,17,55.155,-7.761
16,17,55.155,-7.745
17,17,55.155,-7.729
18,17,55.155,-7.713
19,17,55.155,-7.697
20,17,55.155,-7.681
21,17,55.155,-7.665
22,17,55.155,-7.649
23,17,55.155,-7.633
24,17,55.155,-7.617
25,17,55.155,-7.601
26,17,55.155,-7.585
27,17,55.155,-7.569
28,17,55.155,-7.553
29,17,55.155,-7.537
30,17,55.155,-7.521
31,17,55.155,-7.505
32,17,55.155,-7.489
33,17,55.155,-7.473
34,17,55.155,-7.457
35,17,55.155,-7.441
36,17,55.155,-7.426
37,17,55.155,-7.41
38,17,55.155,-7.394
39,17,55.155,-7.378
40,17,55.155,-7.362
41,17,55.155,-7.346
42,17,55.155,-7.33
43,17,55.155,-7.314
44,17,55.155,-7.298
45,17,55.155,-7.282
46,17,55.155,-7.266
47,17,55.155,-7.25
48,17,55.155,-7.234
49,17,55.155,-7.218
50,17,55.155,-7.202
51,17,55.155,-7.186
52,17,55.155,-7.17
53,17,55.155,-7.154
54,17,55.155,-7.138
55,17,55.155,-7.122
56,17,55.155,-7.106
57,17,55.155,-7.09
58,17,55.155,-7.074
59,17,55.155,-7.059
60,17,55.155,-7.043
61,17,55.155,-7.027
62,17,55.155,-7.011
63,17,55.155,-6.995
64,17,55.155,-6.979
65,17,55.155,-6.963
66,17,55.155,-6.947
67,17,55.155,-6.931
68,17,55.155,-6.915
69,17,55.155,-6.899
70,17,55.155,-6.883
71,17,55.155,-6.867
72,17,55.155,-6.851
73,17,55.155,-6.835
74,17,55.155,-6.819
75,17,55.155,-6.803
76,17,55.155,-6.787
77,17,55.155,-6.771
78,17,55.155,-6.755
79,17,55.155,-6.739
80,17,55.155,-6.723
81,17,55.155,-6.707
82,17,55.155,-6.691
83,17,55.155,-6.676
84,17,55.155,-6.66
85,17,55.155,-6.644
86,17,55.155,-6.628
87,17,55.155,-6.612
88,17,55.155,-6.596
89,17,55.155,-6.58
90,17,55.155,-6.564
91,17,55.155,-6.548
92,17,55.155,-6.532
93,17,55.155,-6.516
94,17,55.155,-6.5
0,16,55.145,-8
1,16,55.145,-7.984
2,16,55.145,-7.968
3,16,55.145,-7.952
4,16,55.145,-7.936
5,16,55.145,-7.92
6,16,55.145,-7.904
7,16,55.145,-7.888
8,16,55.145,-7.872
9,16,55.145,-7.856
